Sigla Empresa;Nombre;Fecha;Año;Número de Mes;Origen;Nombre;Ciudad Origen;Pais Origen;Destino;Nombre;Ciudad Destino;Pais Destino;Tráfico (N/I);Tipo Vuelo;Pasajeros;Carga + Correo (Kg)
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;LHR;HEATHROW;LONDRES;INGLATERRA;I;R;1.075;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;LIM;CALLAO /INTL JORGE CHAVEZ;LIMA;PERU;I;R;284;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;LPB;EL ALTO INTERNACIONAL;LA PAZ;BOLIVIA;I;R;46;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;MAD;BARAJAS;MADRID;ESPANA;I;R;5.822;3.858
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;MCO;HERDON;ORLANDO;ESTADOS UNIDOS;I;R;595;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;N;R;10.015;16.352
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;MEX;LICENCIADO BENITO JUAREZ INTL;MEXICO;MEXICO;I;R;1.326;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;MIA;MIAMI INTL;MIAMI;ESTADOS UNIDOS;I;R;4.389;7.722
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;MTR;MONTERIA - LOS GARZONES;MONTERIA;COLOMBIA;N;R;2.474;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;MVD;CARRASCO;MONTEVIDEO;URUGUAY;I;R;55;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;PEI;PEREIRA - MATECAÑAS;PEREIRA;COLOMBIA;N;R;25;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;PSO;PASTO - ANTONIO NARIQO;PASTO;COLOMBIA;N;A;674;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;PSO;PASTO - ANTONIO NARIQO;PASTO;COLOMBIA;N;R;3.191;31.064
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;PTY;TOCUMEN INTL;PANAMA;PANAMA;I;R;312;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;PUJ;PUNTA CANA INTL;PUNTA CANA;REPUBLICA DOMINICANA;I;R;601;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;RCH;ALMIRANTE PADILLA;RIOHACHA;COLOMBIA;N;R;1.724;320
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;SAL;EL SALVADOR INTL;SAN SALVADOR;EL SALVADOR;I;R;81;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;SCL;ARTURO MERINO BENITEZ INTL;SANTIAGO;CHILE;I;R;646;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;SDQ;LAS AMERICAS;SANTO DOMINGO;REPUBLICA DOMINICANA;I;R;109;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;SJO;JUAN SANTAMARIA INTL;SAN JOSE;COSTA RICA;I;R;361;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;SJU;LUIS MUNOZ MARIN INTL;SAN JUAN;PUERTO RICO;I;R;130;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;SMR;SIMON BOLIVAR;SANTA MARTA;COLOMBIA;N;R;5.244;2.712
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;UIO;AEROPUERTO INTERNACIONAL MARISCAL S;QUITO;ECUADOR;I;R;494;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;VUP;ALFONSO LOPEZ PUMAREJO.;VALLEDUPAR;COLOMBIA;N;R;828;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;YYZ;LESTER B PEARSON INTL;TORONTO;CANADA;I;R;414;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;ADZ;SAN ANDRES-GUSTAVO ROJAS PINILLA;SAN ANDRES - ISLA;COLOMBIA;N;R;119;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;ASU;SILVIO PETTIROSSI INTL;ASUNCION;PARAGUAY;I;R;198;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;AUA;REINA BEATRIX INTL;ARUBA;ANTILLAS HOLANDESAS;I;R;64;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;AXM;EL EDEN;ARMENIA;COLOMBIA;N;R;644;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;COLOMBIA;N;R;1;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;BCN;BARCELONA;BARCELONA;ESPANA;I;R;196;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;BGA;BUCARAMANGA - PALONEGRO;BUCARAMANGA;COLOMBIA;N;R;6.060;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;45.985;23.603
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;N;R;7.768;1.906
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;N;R;1.028;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;CUN;CANCUN INTL;CANCUN;MEXICO;I;R;165;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;CUR;HATO;CURACAO;ANTILLAS HOLANDESAS;I;R;76;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;EZE;MINISTRO PISTARINI;EZEIZA;ARGENTINA;I;R;438;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;FLL;FORT LAUDERDALE HOLLYWOOD INTL;FORT LAUDERDALE;ESTADOS UNIDOS;I;R;44;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;GIG;RIO DE JANEIRO - GALEAO;RIO DE JANEIRO;BRASIL;I;R;249;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;GRU;GUARULHOS;SAO PAULO;BRASIL;I;R;1.467;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;GUA;LA AURORA;GUATEMALA;GUATEMALA;I;R;111;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;GYE;SIMON BOLIVAR;GUAYAQUIL;ECUADOR;I;R;900;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;IAD;DULLES INTL D.C.;WASHINGTON;ESTADOS UNIDOS;I;R;142;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;JFK;JOHN F KENNEDY INTL;NEW YORK;ESTADOS UNIDOS;I;R;1.962;66
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;LAX;LOS ANGELES INTL;LOS ANGELES;ESTADOS UNIDOS;I;R;473;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;LET;LETICIA-ALFREDO VASQUEZ COBO;LETICIA;COLOMBIA;N;R;23;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;LHR;HEATHROW;LONDRES;INGLATERRA;I;R;235;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;LIM;CALLAO /INTL JORGE CHAVEZ;LIMA;PERU;I;R;685;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;LPB;EL ALTO INTERNACIONAL;LA PAZ;BOLIVIA;I;R;99;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;MAD;BARAJAS;MADRID;ESPANA;I;R;421;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;MCO;HERDON;ORLANDO;ESTADOS UNIDOS;I;R;57;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;N;R;12.662;1.028
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;MEX;LICENCIADO BENITO JUAREZ INTL;MEXICO;MEXICO;I;R;873;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;MIA;MIAMI INTL;MIAMI;ESTADOS UNIDOS;I;R;2.912;144
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;MTR;MONTERIA - LOS GARZONES;MONTERIA;COLOMBIA;N;R;37;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;MVD;CARRASCO;MONTEVIDEO;URUGUAY;I;R;90;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;PEI;PEREIRA - MATECAÑAS;PEREIRA;COLOMBIA;N;R;3.749;6
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;PSO;PASTO - ANTONIO NARIQO;PASTO;COLOMBIA;N;R;1.001;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;PTY;TOCUMEN INTL;PANAMA;PANAMA;I;R;238;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;PUJ;PUNTA CANA INTL;PUNTA CANA;REPUBLICA DOMINICANA;I;R;104;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;RCH;ALMIRANTE PADILLA;RIOHACHA;COLOMBIA;N;R;15;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;SAL;EL SALVADOR INTL;SAN SALVADOR;EL SALVADOR;I;R;160;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;SCL;ARTURO MERINO BENITEZ INTL;SANTIAGO;CHILE;I;R;1.398;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;SDQ;LAS AMERICAS;SANTO DOMINGO;REPUBLICA DOMINICANA;I;R;53;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;SJO;JUAN SANTAMARIA INTL;SAN JOSE;COSTA RICA;I;R;1.239;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;SJU;LUIS MUNOZ MARIN INTL;SAN JUAN;PUERTO RICO;I;R;131;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;SMR;SIMON BOLIVAR;SANTA MARTA;COLOMBIA;N;R;11;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;UIO;AEROPUERTO INTERNACIONAL MARISCAL S;QUITO;ECUADOR;I;R;928;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;VUP;ALFONSO LOPEZ PUMAREJO.;VALLEDUPAR;COLOMBIA;N;R;62;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;YYZ;LESTER B PEARSON INTL;TORONTO;CANADA;I;R;210;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;ADZ;SAN ANDRES-GUSTAVO ROJAS PINILLA;SAN ANDRES - ISLA;COLOMBIA;N;R;438;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;ASU;SILVIO PETTIROSSI INTL;ASUNCION;PARAGUAY;I;R;23;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;AUA;REINA BEATRIX INTL;ARUBA;ANTILLAS HOLANDESAS;I;R;76;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;AXM;EL EDEN;ARMENIA;COLOMBIA;N;R;65;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;BAQ;BARRANQUILLA-E. CORTISSOZ;BARRANQUILLA;COLOMBIA;N;R;1.134;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;BCN;BARCELONA;BARCELONA;ESPANA;I;R;46;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;BGA;BUCARAMANGA - PALONEGRO;BUCARAMANGA;COLOMBIA;N;R;93;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;N;R;18.244;141.352
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;CLO;CALI - ALFONSO BONILLA ARAGON;CALI;COLOMBIA;N;R;3.661;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;N;R;889;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;CUN;CANCUN INTL;CANCUN;MEXICO;I;R;208;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;CUR;HATO;CURACAO;ANTILLAS HOLANDESAS;I;R;53;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;EZE;MINISTRO PISTARINI;EZEIZA;ARGENTINA;I;R;284;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;FLL;FORT LAUDERDALE HOLLYWOOD INTL;FORT LAUDERDALE;ESTADOS UNIDOS;I;R;6;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;GIG;RIO DE JANEIRO - GALEAO;RIO DE JANEIRO;BRASIL;I;R;13;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;GRU;GUARULHOS;SAO PAULO;BRASIL;I;R;39;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;GUA;LA AURORA;GUATEMALA;GUATEMALA;I;R;28;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;GYE;SIMON BOLIVAR;GUAYAQUIL;ECUADOR;I;R;97;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;IAD;DULLES INTL D.C.;WASHINGTON;ESTADOS UNIDOS;I;R;16;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;JFK;JOHN F KENNEDY INTL;NEW YORK;ESTADOS UNIDOS;I;R;137;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;LAX;LOS ANGELES INTL;LOS ANGELES;ESTADOS UNIDOS;I;R;43;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;LET;LETICIA-ALFREDO VASQUEZ COBO;LETICIA;COLOMBIA;N;R;14;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;LHR;HEATHROW;LONDRES;INGLATERRA;I;R;17;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;LIM;CALLAO /INTL JORGE CHAVEZ;LIMA;PERU;I;R;111;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;LPB;EL ALTO INTERNACIONAL;LA PAZ;BOLIVIA;I;R;79;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;MAD;BARAJAS;MADRID;ESPANA;I;R;358;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;MCO;HERDON;ORLANDO;ESTADOS UNIDOS;I;R;56;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;N;R;3.531;1.727
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;MEX;LICENCIADO BENITO JUAREZ INTL;MEXICO;MEXICO;I;R;164;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;MIA;MIAMI INTL;MIAMI;ESTADOS UNIDOS;I;R;656;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;MTR;MONTERIA - LOS GARZONES;MONTERIA;COLOMBIA;N;R;95;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;MVD;CARRASCO;MONTEVIDEO;URUGUAY;I;R;52;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;PEI;PEREIRA - MATECAÑAS;PEREIRA;COLOMBIA;N;R;1.435;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;PSO;PASTO - ANTONIO NARIQO;PASTO;COLOMBIA;N;R;393;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;PTY;TOCUMEN INTL;PANAMA;PANAMA;I;R;182;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;PUJ;PUNTA CANA INTL;PUNTA CANA;REPUBLICA DOMINICANA;I;R;83;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;RCH;ALMIRANTE PADILLA;RIOHACHA;COLOMBIA;N;R;27;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;SAL;EL SALVADOR INTL;SAN SALVADOR;EL SALVADOR;I;R;11;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;SCL;ARTURO MERINO BENITEZ INTL;SANTIAGO;CHILE;I;R;1.254;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;SDQ;LAS AMERICAS;SANTO DOMINGO;REPUBLICA DOMINICANA;I;R;35;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;SJO;JUAN SANTAMARIA INTL;SAN JOSE;COSTA RICA;I;R;37;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;SJU;LUIS MUNOZ MARIN INTL;SAN JUAN;PUERTO RICO;I;R;8;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;SMR;SIMON BOLIVAR;SANTA MARTA;COLOMBIA;N;R;1.177;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;UIO;AEROPUERTO INTERNACIONAL MARISCAL S;QUITO;ECUADOR;I;R;46;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;VUP;ALFONSO LOPEZ PUMAREJO.;VALLEDUPAR;COLOMBIA;N;R;55;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUC;CAMILO DAZA;CUCUTA;COLOMBIA;YYZ;LESTER B PEARSON INTL;TORONTO;CANADA;I;R;36;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUN;CANCUN INTL;CANCUN;MEXICO;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;I;R;11.786;59
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUN;CANCUN INTL;CANCUN;MEXICO;MDE;RIONEGRO - JOSE M. CORDOVA;RIONEGRO - ANTIOQUIA;COLOMBIA;I;R;3.970;34
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;CUR;HATO;CURACAO;ANTILLAS HOLANDESAS;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;I;R;3.859;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;EZE;MINISTRO PISTARINI;EZEIZA;ARGENTINA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;I;R;14.418;376.124
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;FLL;FORT LAUDERDALE HOLLYWOOD INTL;FORT LAUDERDALE;ESTADOS UNIDOS;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;I;R;1.571;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;GIG;RIO DE JANEIRO - GALEAO;RIO DE JANEIRO;BRASIL;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;I;R;5.005;2.872
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;GRU;GUARULHOS;SAO PAULO;BRASIL;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;I;R;14.534;212.239
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;GRU;GUARULHOS;SAO PAULO;BRASIL;CTG;CARTAGENA - RAFAEL NUQEZ;CARTAGENA;COLOMBIA;I;R;714;0
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;GUA;LA AURORA;GUATEMALA;GUATEMALA;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;I;R;1.814;1.329
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;GYE;SIMON BOLIVAR;GUAYAQUIL;ECUADOR;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;I;R;4.171;9.870
AVA;AVIANCA;01-ene-23 00:00:00;2023;1;IAD;DULLES INTL D.C.;WASHINGTON;ESTADOS UNIDOS;BOG;BOGOTA - ELDORADO;BOGOTA;COLOMBIA;I;R;3.835;6.741
